Date,Open,High,Low,Close,Volume,Adj Close
2016-10-31,83.879997,84.400002,82.760002,83.57,12709700,83.57
2016-10-24,86.739998,87.660004,84.139999,84.779999,10364400,84.779999
2016-10-17,86.480003,87.849998,85.699997,86.620003,7933700,86.620003
2016-10-10,87.540001,88.669998,85.43,86.540001,9084700,86.540001
2016-10-03,86.940002,87.50,86.07,86.739998,7692500,86.739998
2016-09-26,83.519997,87.809998,82.290001,87.279999,16723500,87.279999
2016-09-19,84.580002,84.620003,82.309998,83.449997,12782500,83.449997
2016-09-12,86.779999,87.709999,83.559998,84.029999,13732200,84.029999
2016-09-06,87.839996,89.370003,86.800003,86.839996,9930300,86.839996
2016-08-29,87.040001,88.25,86.089996,87.419998,8298800,87.419998
2016-08-22,87.309998,88.160004,86.849998,87.269997,7229000,87.269997
2016-08-15,88.419998,88.940002,87.370003,87.800003,7862600,87.800003
2016-08-08,88.050003,88.889999,86.010002,87.849998,10893000,87.849998
2016-08-01,88.080002,88.150002,85.580002,87.559998,15905800,86.819641
2016-07-25,93.470001,93.620003,86.120003,88.949997,13878900,88.197884
2016-07-18,94.919998,95.150002,93.459999,94.010002,7429100,93.215103
2016-07-11,93.75,95.550003,93.650002,95.120003,9458500,94.31572
2016-07-05,93.120003,94.489998,92.25,93.540001,11484200,92.749077
2016-06-27,88.900002,93.980003,88.110001,93.839996,13072800,93.046539
2016-06-20,91.290001,92.07,89.150002,89.389999,11241200,88.634163
2016-06-13,89.919998,91.589996,89.110001,90.720001,12498900,89.952919
2016-06-06,88.870003,91.300003,88.690002,89.980003,10154600,89.219185
2016-05-31,90.00,90.199997,87.610001,88.370003,10079800,87.622795
2016-05-23,89.00,90.459999,88.82,90.010002,9349400,89.248924
2016-05-16,89.199997,90.400002,88.449997,89.739998,11148800,88.981209
2016-05-09,88.599998,90.00,87.230003,88.660004,11154000,87.910339
2016-05-02,88.239998,89.480003,87.360001,88.510002,9500900,87.030182
2016-04-25,87.089996,89.779999,86.349998,88.400002,11425500,86.92202
2016-04-18,84.970001,87.839996,83.860001,87.529999,11172100,86.066559
2016-04-11,83.330002,85.900002,83.279999,84.970001,10210500,83.549362
2016-04-04,83.059998,83.900002,81.989998,83.209999,9092100,81.818787
2016-03-28,84.029999,85.099998,82.389999,82.959999,10881500,81.572968
2016-03-21,83.839996,84.860001,82.93,83.980003,10876900,82.57592
2016-03-14,81.480003,84.68,81.019997,84.199997,13472100,82.792236
2016-03-07,82.309998,84.459999,80.93,82.190002,15671400,80.815842
2016-02-29,81.879997,82.970001,80.050003,82.290001,16069500,80.914169
2016-02-22,82.50,83.440002,79.669998,81.75,13492800,80.383202
2016-02-16,81.699997,83.059998,80.279999,82.50,15352100,81.120659
2016-02-08,79.300003,81.779999,77.580002,81.029999,19545800,79.675232
2016-02-01,76.660004,80.099998,73.550003,80.080002,22882100,78.032875
2016-01-25,75.75,77.849998,73.900002,77.849998,19047400,75.859879
2016-01-19,77.93,78.239998,71.550003,76.57,25195300,74.612602
2016-01-11,75.010002,79.919998,72.559998,77.580002,26212300,75.596786
2016-01-04,77.50,78.139999,74.50,74.690002,18303500,72.780663
2015-12-28,78.120003,80.080002,77.43,77.949997,9526200,75.957321
2015-12-21,77.790001,80.269997,76.650002,79.330002,12337200,77.302048
2015-12-14,74.300003,79.610001,74.089996,77.279999,21955200,75.304451
2015-12-07,77.330002,77.50,73.790001,74.339996,20896000,72.439606
2015-11-30,81.419998,82.650002,77.029999,78.860001,16594500,76.844063
2015-11-23,79.599998,82.349998,79.059998,81.230003,10015200,79.153481
2015-11-16,77.940002,80.989998,77.910004,79.790001,11008400,77.75029
2015-11-09,83.559998,83.599998,77.940002,78.099998,14193000,76.103493
2015-11-02,82.300003,87.440002,82.089996,84.470001,16082100,81.599319
2015-10-26,82.519997,83.879997,79.730003,82.739998,13545700,79.928108
2015-10-19,82.010002,83.00,80.110001,82.980003,12956400,80.159958
2015-10-12,79.589996,82.50,78.489998,82.480003,12937900,79.676949
2015-10-05,76.650002,80.169998,75.790001,79.260002,17528000,76.566376
2015-09-28,72.620003,75.900002,72.139999,75.879997,15942300,73.301239
2015-09-21,73.099998,73.610001,71.720001,73.230003,13728500,70.74131
2015-09-14,72.309998,75.470001,71.760002,72.68,15343100,70.209991
2015-09-08,73.720001,74.68,71.800003,72.690002,13849800,70.219658
2015-08-31,74.279999,75.550003,71.510002,72.459999,17790800,69.997467
2015-08-24,67.989998,75.980003,66.550003,75.07,28789000,72.518768
2015-08-17,77.93,79.18,72.07,72.129997,15864700,69.67868
2015-08-10,77.089996,79.290001,76.330002,78.360001,13627600,75.69696
2015-08-03,78.699997,78.93,76.620003,76.830002,15275800,73.53096
2015-07-27,79.230003,83.32,78.93,79.209999,17211900,75.808762
2015-07-20,82.150002,82.470001,79.720001,79.940002,12040000,76.507423
2015-07-13,82.110001,83.480003,81.790001,82.610001,9409900,79.062767
2015-07-06,82.419998,83.230003,81.489998,82.220001,11501400,78.689514
2015-06-29,83.050003,84.900002,82.110001,83.139999,12359300,79.570007
2015-06-22,85.389999,85.599998,83.489998,83.860001,12154300,80.259094
2015-06-15,83.529999,85.959999,83.190002,85.209999,10826300,81.551125
2015-06-08,84.18,85.970001,83.860001,84.019997,9320700,80.412224
2015-06-01,85.25,85.839996,83.779999,84.279999,10114300,80.661057
2015-05-26,86.040001,86.370003,84.769997,85.199997,11184300,81.54155
2015-05-18,87.309998,87.459999,86.209999,86.519997,7880900,82.804871
2015-05-11,88.529999,88.57,86.400002,87.349998,9525900,83.599236
2015-05-04,89.419998,90.089996,86.919998,88.989998,10979000,84.470161
2015-04-27,87.410004,88.949997,86.760002,88.849998,11781400,84.337273
2015-04-20,87.129997,88.379997,86.339996,86.970001,9725900,82.552765
2015-04-13,85.919998,88.529999,85.239998,86.93,12981600,82.514793
2015-04-06,85.150002,86.169998,83.809998,85.559998,13132700,81.214371
2015-03-30,84.269997,86.00,83.849998,84.300003,13706700,80.018372
2015-03-23,85.019997,85.779999,83.330002,83.580002,13107900,79.334946
2015-03-16,83.709999,86.370003,83.269997,84.540001,18812700,80.246185
2015-03-09,86.120003,86.379997,82.68,83.870003,14459300,79.610214
2015-03-02,88.339996,88.519997,85.32,85.629997,13870600,81.280815
2015-02-23,89.260002,89.779999,88.080002,88.540001,11952500,84.043022
2015-02-17,92.75,93.07,88.580002,89.919998,16561700,85.352928
2015-02-09,91.400002,93.449997,89.790001,93.370003,12691600,88.627708
2015-02-02,87.849998,92.540001,87.50,91.50,17395900,86.852684
2015-01-26,90.610001,91.940002,86.029999,87.419998,17233300,82.359978
2015-01-20,91.139999,92.970001,90.379997,90.889999,14825600,85.629128
2015-01-12,91.239998,91.43,87.260002,91.120003,18458900,85.845818
2015-01-05,92.099998,92.779999,89.019997,92.099998,15747900,86.769096
2014-12-29,93.330002,93.860001,91.809998,92.830002,10048200,87.456841
2014-12-22,92.959999,95.18,92.449997,93.209999,12259700,87.814842
2014-12-15,87.529999,93.639999,86.190002,93.639999,26484100,88.219955
2014-12-08,92.900002,93.129997,86.599998,86.599998,19997900,81.58744
2014-12-01,90.360001,95.330002,90.279999,93.82,17878000,88.389534
2014-11-24,96.339996,96.800003,90.110001,90.540001,13324600,85.299393
2014-11-17,94.849998,97.199997,94.129997,96.809998,9419600,91.206467
2014-11-10,96.870003,97.099998,93.830002,95.089996,10075600,89.586021
2014-11-03,96.559998,97.160004,93.889999,96.589996,13470600,90.999199
